Date;Day;Month;Year;Customer_Age;Age_Group;Customer_Gender;Country;State;Product_Category;Sub_Category;Product;Order_Quantity;Unit_Cost;Unit_Price;Profit;Total_Cost;Total_Price
2013-02-18;18;February;2013;23;Youth;M;Australia;Victoria;Bikes;Mountain Bikes;Mountain-100 Black, 44;1;1898;3375;1477;1898;3375
2015-02-18;18;February;2015;23;Youth;M;Australia;Victoria;Bikes;Mountain Bikes;Mountain-100 Black, 44;1;1898;3375;1477;1898;3375
2013-07-13;13;July;2013;23;Youth;M;Australia;Victoria;Bikes;Mountain Bikes;Mountain-100 Black, 44;1;1898;3375;1477;1898;3375
2015-07-13;13;July;2015;23;Youth;M;Australia;Victoria;Bikes;Mountain Bikes;Mountain-100 Black, 44;1;1898;3375;1477;1898;3375
2012-01-21;21;January;2012;25;Young Adults;M;Australia;Victoria;Bikes;Mountain Bikes;Mountain-200 Silver, 42;2;1266;2320;2108;2532;4640
2011-01-21;21;January;2011;25;Young Adults;M;Australia;Victoria;Bikes;Mountain Bikes;Mountain-200 Silver, 42;1;1266;2320;1054;1266;2320
2013-08-25;25;August;2013;25;Young Adults;M;Australia;Victoria;Bikes;Mountain Bikes;Mountain-100 Silver, 42;1;1912;3400;1488;1912;3400
2015-08-25;25;August;2015;25;Young Adults;M;Australia;Victoria;Bikes;Mountain Bikes;Mountain-100 Silver, 42;3;1912;3400;4464;5736;10200
2012-01-31;31;January;2012;25;Young Adults;M;Australia;New South Wales;Bikes;Mountain Bikes;Mountain-200 Black, 38;2;1252;2295;2086;2504;4590
2011-01-31;31;January;2011;25;Young Adults;M;Australia;New South Wales;Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2012-08-24;24;August;2012;25;Young Adults;M;Australia;New South Wales;Bikes;Mountain Bikes;Mountain-200 Black, 38;2;1252;2295;2086;2504;4590
2011-08-24;24;August;2011;25;Young Adults;M;Australia;New South Wales;Bikes;Mountain Bikes;Mountain-200 Black, 38;4;1252;2295;4172;5008;9180
2012-09-13;13;September;2012;25;Young Adults;M;Australia;New South Wales;Bikes;Mountain Bikes;Mountain-200 Black, 38;2;1252;2295;2086;2504;4590
2011-09-13;13;September;2011;25;Young Adults;M;Australia;New South Wales;Bikes;Mountain Bikes;Mountain-200 Black, 38;4;1252;2295;4172;5008;9180
2012-09-18;18;September;2012;25;Young Adults;M;Australia;New South Wales;Bikes;Mountain Bikes;Mountain-200 Black, 38;2;1252;2295;2086;2504;4590
2011-09-18;18;September;2011;25;Young Adults;M;Australia;New South Wales;Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2013-01-02;2;January;2013;25;Young Adults;M;Australia;New South Wales;Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2015-01-02;2;January;2015;25;Young Adults;M;Australia;New South Wales;Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2013-01-26;26;January;2013;25;Young Adults;M;Australia;New South Wales;Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2015-01-26;26;January;2015;25;Young Adults;M;Australia;New South Wales;Bikes;Mountain Bikes;Mountain-200 Black, 38;2;1252;2295;2086;2504;4590
2013-04-24;24;April;2013;25;Young Adults;M;Australia;New South Wales;Bikes;Mountain Bikes;Mountain-100 Black, 44;1;1898;3375;1477;1898;3375
2015-04-24;24;April;2015;25;Young Adults;M;Australia;New South Wales;Bikes;Mountain Bikes;Mountain-100 Black, 44;3;1898;3375;4431;5694;10125
2013-08-30;30;August;2013;25;Young Adults;M;Australia;New South Wales;Bikes;Mountain Bikes;Mountain-100 Black, 44;1;1898;3375;1477;1898;3375
2015-08-30;30;August;2015;25;Young Adults;M;Australia;New South Wales;Bikes;Mountain Bikes;Mountain-100 Black, 44;3;1898;3375;4431;5694;10125
2013-10-06;6;October;2013;25;Young Adults;M;Australia;New South Wales;Bikes;Mountain Bikes;Mountain-100 Black, 44;1;1898;3375;1477;1898;3375
2015-10-06;6;October;2015;25;Young Adults;M;Australia;New South Wales;Bikes;Mountain Bikes;Mountain-100 Black, 44;2;1898;3375;2954;3796;6750
2013-11-06;6;November;2013;25;Young Adults;M;Australia;New South Wales;Bikes;Mountain Bikes;Mountain-100 Black, 44;1;1898;3375;1477;1898;3375
2015-11-06;6;November;2015;25;Young Adults;M;Australia;New South Wales;Bikes;Mountain Bikes;Mountain-100 Black, 44;2;1898;3375;2954;3796;6750
2013-11-16;16;November;2013;25;Young Adults;M;Australia;New South Wales;Bikes;Mountain Bikes;Mountain-100 Black, 44;1;1898;3375;1477;1898;3375
2015-11-16;16;November;2015;25;Young Adults;M;Australia;New South Wales;Bikes;Mountain Bikes;Mountain-100 Black, 44;1;1898;3375;1477;1898;3375
2014-03-29;29;March;2014;25;Young Adults;M;Australia;New South Wales;Bikes;Mountain Bikes;Mountain-100 Black, 44;1;1898;3375;1477;1898;3375
2016-03-29;29;March;2016;25;Young Adults;M;Australia;New South Wales;Bikes;Mountain Bikes;Mountain-100 Black, 44;1;1898;3375;1477;1898;3375
2012-07-25;25;July;2012;24;Youth;M;Germany;Saarland;Bikes;Mountain Bikes;Mountain-200 Silver, 38;2;1266;2320;2108;2532;4640
2011-07-25;25;July;2011;24;Youth;M;Germany;Saarland;Bikes;Mountain Bikes;Mountain-200 Silver, 38;1;1266;2320;1054;1266;2320
2013-08-25;25;August;2013;24;Youth;M;Germany;Saarland;Bikes;Mountain Bikes;Mountain-200 Black, 46;1;1252;2295;1043;1252;2295
2015-08-25;25;August;2015;24;Youth;M;Germany;Saarland;Bikes;Mountain Bikes;Mountain-200 Black, 46;1;1252;2295;1043;1252;2295
2013-06-08;8;June;2013;24;Youth;M;France;Loir et Cher;Bikes;Mountain Bikes;Mountain-200 Silver, 38;1;1266;2320;1054;1266;2320
2015-06-08;8;June;2015;24;Youth;M;France;Loir et Cher;Bikes;Mountain Bikes;Mountain-200 Silver, 38;1;1266;2320;1054;1266;2320
2013-08-26;26;August;2013;24;Youth;M;France;Loir et Cher;Bikes;Mountain Bikes;Mountain-200 Silver, 38;1;1266;2320;1054;1266;2320
2015-08-26;26;August;2015;24;Youth;M;France;Loir et Cher;Bikes;Mountain Bikes;Mountain-200 Silver, 38;1;1266;2320;1054;1266;2320
2012-07-05;5;July;2012;25;Young Adults;M;Germany;Saarland;Bikes;Mountain Bikes;Mountain-200 Silver, 46;2;1266;2320;2108;2532;4640
2011-07-05;5;July;2011;25;Young Adults;M;Germany;Saarland;Bikes;Mountain Bikes;Mountain-200 Silver, 46;3;1266;2320;3162;3798;6960
2013-07-20;20;July;2013;25;Young Adults;M;Germany;Saarland;Bikes;Mountain Bikes;Mountain-200 Silver, 46;1;1266;2320;1054;1266;2320
2015-07-20;20;July;2015;25;Young Adults;M;Germany;Saarland;Bikes;Mountain Bikes;Mountain-200 Silver, 46;1;1266;2320;1054;1266;2320
2012-08-14;14;August;2012;26;Young Adults;M;Germany;Brandenburg;Bikes;Mountain Bikes;Mountain-200 Silver, 42;2;1266;2320;2108;2532;4640
2011-08-14;14;August;2011;26;Young Adults;M;Germany;Brandenburg;Bikes;Mountain Bikes;Mountain-200 Silver, 42;1;1266;2320;1054;1266;2320
2013-08-23;23;August;2013;26;Young Adults;M;Germany;Brandenburg;Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2015-08-23;23;August;2015;26;Young Adults;M;Germany;Brandenburg;Bikes;Mountain Bikes;Mountain-200 Black, 38;3;1252;2295;3129;3756;6885
2012-09-29;29;September;2012;43;Adults;F;Canada;British Columbia;Bikes;Mountain Bikes;Mountain-200 Black, 38;2;1252;2295;2086;2504;4590
2011-09-29;29;September;2011;43;Adults;F;Canada;British Columbia;Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2013-02-24;24;February;2013;43;Adults;F;Canada;British Columbia;Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2015-02-24;24;February;2015;43;Adults;F;Canada;British Columbia;Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2013-11-02;2;November;2013;43;Adults;F;Canada;British Columbia;Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2015-11-02;2;November;2015;43;Adults;F;Canada;British Columbia;Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2013-12-10;10;December;2013;43;Adults;F;Canada;British Columbia;Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2015-12-10;10;December;2015;43;Adults;F;Canada;British Columbia;Bikes;Mountain Bikes;Mountain-200 Black, 38;2;1252;2295;2086;2504;4590
2013-12-11;11;December;2013;43;Adults;F;Canada;British Columbia;Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2015-12-11;11;December;2015;43;Adults;F;Canada;British Columbia;Bikes;Mountain Bikes;Mountain-200 Black, 38;2;1252;2295;2086;2504;4590
2014-06-30;30;June;2014;43;Adults;F;Canada;British Columbia;Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2016-06-30;30;June;2016;43;Adults;F;Canada;British Columbia;Bikes;Mountain Bikes;Mountain-200 Black, 38;2;1252;2295;2086;2504;4590
2013-08-19;19;August;2013;41;Adults;M;Canada;British Columbia;Bikes;Mountain Bikes;Mountain-200 Black, 42;1;1252;2295;1043;1252;2295
2015-08-19;19;August;2015;41;Adults;M;Canada;British Columbia;Bikes;Mountain Bikes;Mountain-200 Black, 42;3;1252;2295;3129;3756;6885
2014-01-29;29;January;2014;41;Adults;M;Canada;British Columbia;Bikes;Mountain Bikes;Mountain-200 Black, 42;1;1252;2295;1043;1252;2295
2016-01-29;29;January;2016;41;Adults;M;Canada;British Columbia;Bikes;Mountain Bikes;Mountain-200 Black, 42;1;1252;2295;1043;1252;2295
2014-01-30;30;January;2014;41;Adults;M;Canada;British Columbia;Bikes;Mountain Bikes;Mountain-200 Black, 42;1;1252;2295;1043;1252;2295
2016-01-30;30;January;2016;41;Adults;M;Canada;British Columbia;Bikes;Mountain Bikes;Mountain-200 Black, 42;2;1252;2295;2086;2504;4590
2014-03-01;1;March;2014;41;Adults;M;Canada;British Columbia;Bikes;Mountain Bikes;Mountain-200 Black, 42;1;1252;2295;1043;1252;2295
2016-03-01;1;March;2016;41;Adults;M;Canada;British Columbia;Bikes;Mountain Bikes;Mountain-200 Black, 42;1;1252;2295;1043;1252;2295
2014-03-22;22;March;2014;41;Adults;M;Canada;British Columbia;Bikes;Mountain Bikes;Mountain-200 Black, 42;1;1252;2295;1043;1252;2295
2016-03-22;22;March;2016;41;Adults;M;Canada;British Columbia;Bikes;Mountain Bikes;Mountain-200 Black, 42;3;1252;2295;3129;3756;6885
2014-06-27;27;June;2014;41;Adults;M;Canada;British Columbia;Bikes;Mountain Bikes;Mountain-200 Black, 42;1;1252;2295;1043;1252;2295
2016-06-27;27;June;2016;41;Adults;M;Canada;British Columbia;Bikes;Mountain Bikes;Mountain-200 Black, 42;2;1252;2295;2086;2504;4590
2013-04-08;8;April;2013;39;Adults;M;United States;Oregon;Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2015-04-08;8;April;2015;39;Adults;M;United States;Oregon;Bikes;Mountain Bikes;Mountain-200 Black, 38;2;1252;2295;2086;2504;4590
2013-09-16;16;September;2013;39;Adults;M;United States;Oregon;Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2015-09-16;16;September;2015;39;Adults;M;United States;Oregon;Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2012-09-26;26;September;2012;31;Young Adults;F;Germany;Hessen;Bikes;Mountain Bikes;Mountain-200 Silver, 38;2;1266;2320;2108;2532;4640
2011-09-26;26;September;2011;31;Young Adults;F;Germany;Hessen;Bikes;Mountain Bikes;Mountain-200 Silver, 38;1;1266;2320;1054;1266;2320
2013-09-15;15;September;2013;31;Young Adults;F;Germany;Hessen;Bikes;Mountain Bikes;Mountain-200 Silver, 38;1;1266;2320;1054;1266;2320
2015-09-15;15;September;2015;31;Young Adults;F;Germany;Hessen;Bikes;Mountain Bikes;Mountain-200 Silver, 38;1;1266;2320;1054;1266;2320
2014-04-15;15;April;2014;31;Young Adults;F;Germany;Hessen;Bikes;Mountain Bikes;Mountain-200 Silver, 46;1;1266;2320;1054;1266;2320
2016-04-15;15;April;2016;31;Young Adults;F;Germany;Hessen;Bikes;Mountain Bikes;Mountain-200 Silver, 46;2;1266;2320;2108;2532;4640
2013-06-15;15;June;2013;31;Young Adults;M;France;Loiret;Bikes;Mountain Bikes;Mountain-200 Silver, 42;1;1266;2320;1054;1266;2320
2015-06-15;15;June;2015;31;Young Adults;M;France;Loiret;Bikes;Mountain Bikes;Mountain-200 Silver, 42;1;1266;2320;1054;1266;2320
2013-09-21;21;September;2013;31;Young Adults;M;France;Loiret;Bikes;Mountain Bikes;Mountain-200 Silver, 42;1;1266;2320;1054;1266;2320
2015-09-21;21;September;2015;31;Young Adults;M;France;Loiret;Bikes;Mountain Bikes;Mountain-200 Silver, 42;1;1266;2320;1054;1266;2320
2014-05-01;1;May;2014;31;Young Adults;M;France;Loiret;Bikes;Mountain Bikes;Mountain-200 Silver, 42;1;1266;2320;1054;1266;2320
2016-05-01;1;May;2016;31;Young Adults;M;France;Loiret;Bikes;Mountain Bikes;Mountain-200 Silver, 42;1;1266;2320;1054;1266;2320
2013-06-12;12;June;2013;31;Young Adults;M;France;Nord;Bikes;Mountain Bikes;Mountain-200 Black, 42;1;1252;2295;1043;1252;2295
2015-06-12;12;June;2015;31;Young Adults;M;France;Nord;Bikes;Mountain Bikes;Mountain-200 Black, 42;1;1252;2295;1043;1252;2295
2013-09-09;9;September;2013;31;Young Adults;M;France;Nord;Bikes;Mountain Bikes;Mountain-200 Black, 42;1;1252;2295;1043;1252;2295
2015-09-09;9;September;2015;31;Young Adults;M;France;Nord;Bikes;Mountain Bikes;Mountain-200 Black, 42;2;1252;2295;2086;2504;4590
2013-06-18;18;June;2013;32;Young Adults;M;France;Nord;Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2015-06-18;18;June;2015;32;Young Adults;M;France;Nord;Bikes;Mountain Bikes;Mountain-200 Black, 38;2;1252;2295;2086;2504;4590
2013-09-24;24;September;2013;32;Young Adults;M;France;Nord;Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2015-09-24;24;September;2015;32;Young Adults;M;France;Nord;Bikes;Mountain Bikes;Mountain-200 Black, 38;2;1252;2295;2086;2504;4590
2013-10-04;4;October;2013;32;Young Adults;M;France;Nord;Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2015-10-04;4;October;2015;32;Young Adults;M;France;Nord;Bikes;Mountain Bikes;Mountain-200 Black, 38;2;1252;2295;2086;2504;4590
2013-06-24;24;June;2013;32;Young Adults;F;France;Seine (Paris);Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2015-06-24;24;June;2015;32;Young Adults;F;France;Seine (Paris);Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2013-09-13;13;September;2013;32;Young Adults;F;France;Seine (Paris);Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2015-09-13;13;September;2015;32;Young Adults;F;France;Seine (Paris);Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2013-06-02;2;June;2013;33;Young Adults;F;France;Seine Saint Denis;Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2013-06-02;2;June;2013;33;Young Adults;F;France;Seine Saint Denis;Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2015-06-02;2;June;2015;33;Young Adults;F;France;Seine Saint Denis;Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2015-06-02;2;June;2015;33;Young Adults;F;France;Seine Saint Denis;Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2013-09-13;13;September;2013;33;Young Adults;F;France;Seine Saint Denis;Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2015-09-13;13;September;2015;33;Young Adults;F;France;Seine Saint Denis;Bikes;Mountain Bikes;Mountain-200 Black, 38;3;1252;2295;3129;3756;6885
2013-11-13;13;November;2013;33;Young Adults;F;France;Seine Saint Denis;Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2015-11-13;13;November;2015;33;Young Adults;F;France;Seine Saint Denis;Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2013-06-24;24;June;2013;32;Young Adults;F;France;Yveline;Bikes;Mountain Bikes;Mountain-200 Black, 42;1;1252;2295;1043;1252;2295
2015-06-24;24;June;2015;32;Young Adults;F;France;Yveline;Bikes;Mountain Bikes;Mountain-200 Black, 42;3;1252;2295;3129;3756;6885
2013-10-10;10;October;2013;32;Young Adults;F;France;Yveline;Bikes;Mountain Bikes;Mountain-200 Black, 42;1;1252;2295;1043;1252;2295
2015-10-10;10;October;2015;32;Young Adults;F;France;Yveline;Bikes;Mountain Bikes;Mountain-200 Black, 42;3;1252;2295;3129;3756;6885
2013-06-02;2;June;2013;33;Young Adults;M;France;Moselle;Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2015-06-02;2;June;2015;33;Young Adults;M;France;Moselle;Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2013-10-11;11;October;2013;33;Young Adults;M;France;Moselle;Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2015-10-11;11;October;2015;33;Young Adults;M;France;Moselle;Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2013-02-06;6;February;2013;34;Young Adults;F;France;Yveline;Bikes;Mountain Bikes;Mountain-200 Silver, 46;1;1266;2320;1054;1266;2320
2015-02-06;6;February;2015;34;Young Adults;F;France;Yveline;Bikes;Mountain Bikes;Mountain-200 Silver, 46;2;1266;2320;2108;2532;4640
2013-11-22;22;November;2013;34;Young Adults;F;France;Yveline;Bikes;Mountain Bikes;Mountain-200 Silver, 46;1;1266;2320;1054;1266;2320
2015-11-22;22;November;2015;34;Young Adults;F;France;Yveline;Bikes;Mountain Bikes;Mountain-200 Silver, 46;1;1266;2320;1054;1266;2320
2013-11-24;24;November;2013;34;Young Adults;F;France;Yveline;Bikes;Mountain Bikes;Mountain-200 Silver, 46;1;1266;2320;1054;1266;2320
2015-11-24;24;November;2015;34;Young Adults;F;France;Yveline;Bikes;Mountain Bikes;Mountain-200 Silver, 46;1;1266;2320;1054;1266;2320
2013-11-13;13;November;2013;19;Youth;M;France;Seine (Paris);Bikes;Mountain Bikes;Mountain-200 Black, 46;1;1252;2295;1043;1252;2295
2015-11-13;13;November;2015;19;Youth;M;France;Seine (Paris);Bikes;Mountain Bikes;Mountain-200 Black, 46;3;1252;2295;3129;3756;6885
2013-12-21;21;December;2013;20;Youth;M;France;Loiret;Bikes;Mountain Bikes;Mountain-200 Black, 42;1;1252;2295;1043;1252;2295
2015-12-21;21;December;2015;20;Youth;M;France;Loiret;Bikes;Mountain Bikes;Mountain-200 Black, 42;1;1252;2295;1043;1252;2295
2012-09-12;12;September;2012;19;Youth;F;Germany;Saarland;Bikes;Mountain Bikes;Mountain-200 Silver, 42;2;1266;2320;2108;2532;4640
2011-09-12;12;September;2011;19;Youth;F;Germany;Saarland;Bikes;Mountain Bikes;Mountain-200 Silver, 42;4;1266;2320;4216;5064;9280
2013-09-25;25;September;2013;19;Youth;F;Germany;Saarland;Bikes;Mountain Bikes;Mountain-200 Silver, 38;1;1266;2320;1054;1266;2320
2015-09-25;25;September;2015;19;Youth;F;Germany;Saarland;Bikes;Mountain Bikes;Mountain-200 Silver, 38;1;1266;2320;1054;1266;2320
2013-12-14;14;December;2013;20;Youth;F;France;Essonne;Bikes;Mountain Bikes;Mountain-200 Silver, 38;1;1266;2320;1054;1266;2320
2015-12-14;14;December;2015;20;Youth;F;France;Essonne;Bikes;Mountain Bikes;Mountain-200 Silver, 38;1;1266;2320;1054;1266;2320
2013-12-09;9;December;2013;20;Youth;M;France;Yveline;Bikes;Mountain Bikes;Mountain-200 Silver, 38;1;1266;2320;1054;1266;2320
2015-12-09;9;December;2015;20;Youth;M;France;Yveline;Bikes;Mountain Bikes;Mountain-200 Silver, 38;3;1266;2320;3162;3798;6960
2012-09-09;9;September;2012;21;Youth;F;Germany;Saarland;Bikes;Mountain Bikes;Mountain-200 Silver, 46;2;1266;2320;2108;2532;4640
2011-09-09;9;September;2011;21;Youth;F;Germany;Saarland;Bikes;Mountain Bikes;Mountain-200 Silver, 46;3;1266;2320;3162;3798;6960
2013-09-01;1;September;2013;21;Youth;F;Germany;Saarland;Bikes;Mountain Bikes;Mountain-200 Silver, 46;1;1266;2320;1054;1266;2320
2015-09-01;1;September;2015;21;Youth;F;Germany;Saarland;Bikes;Mountain Bikes;Mountain-200 Silver, 46;3;1266;2320;3162;3798;6960
2013-12-30;30;December;2013;22;Youth;F;France;Essonne;Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2015-12-30;30;December;2015;22;Youth;F;France;Essonne;Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2013-12-12;12;December;2013;22;Youth;M;France;Seine (Paris);Bikes;Mountain Bikes;Mountain-200 Silver, 38;1;1266;2320;1054;1266;2320
2015-12-12;12;December;2015;22;Youth;M;France;Seine (Paris);Bikes;Mountain Bikes;Mountain-200 Silver, 38;3;1266;2320;3162;3798;6960
2013-12-31;31;December;2013;23;Youth;M;France;Loiret;Bikes;Mountain Bikes;Mountain-200 Black, 42;1;1252;2295;1043;1252;2295
2015-12-31;31;December;2015;23;Youth;M;France;Loiret;Bikes;Mountain Bikes;Mountain-200 Black, 42;3;1252;2295;3129;3756;6885
2012-11-14;14;November;2012;22;Youth;F;Germany;Nordrhein-Westfalen;Bikes;Mountain Bikes;Mountain-200 Black, 38;2;1252;2295;2086;2504;4590
2011-11-14;14;November;2011;22;Youth;F;Germany;Nordrhein-Westfalen;Bikes;Mountain Bikes;Mountain-200 Black, 38;2;1252;2295;2086;2504;4590
2013-06-14;14;June;2013;22;Youth;F;Germany;Nordrhein-Westfalen;Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2015-06-14;14;June;2015;22;Youth;F;Germany;Nordrhein-Westfalen;Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2013-10-26;26;October;2013;22;Youth;F;Germany;Nordrhein-Westfalen;Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2015-10-26;26;October;2015;22;Youth;F;Germany;Nordrhein-Westfalen;Bikes;Mountain Bikes;Mountain-200 Black, 38;1;1252;2295;1043;1252;2295
2014-06-21;21;June;2014;22;Youth;F;Germany;Nordrhein-Westfalen;Bikes;Mountain Bikes;Mountain-200 Silver, 42;1;1266;2320;1054;1266;2320
2016-06-21;21;June;2016;22;Youth;F;Germany;Nordrhein-Westfalen;Bikes;Mountain Bikes;Mountain-200 Silver, 42;3;1266;2320;3162;3798;6960
2012-08-09;9;August;2012;24;Youth;M;United States;California;Bikes;Mountain Bikes;Mountain-200 Silver, 42;2;1266;2320;2108;2532;4640
2011-08-09;9;August;2011;24;Youth;M;United States;California;Bikes;Mountain Bikes;Mountain-200 Silver, 42;1;1266;2320;1054;1266;2320
2013-06-17;17;June;2013;24;Youth;M;United States;California;Bikes;Mountain Bikes;Mountain-200 Silver, 42;1;1266;2320;1054;1266;2320
2015-06-17;17;June;2015;24;Youth;M;United States;California;Bikes;Mountain Bikes;Mountain-200 Silver, 42;1;1266;2320;1054;1266;2320
2013-06-29;29;June;2013;24;Youth;M;United States;California;Bikes;Mountain Bikes;Mountain-200 Silver, 42;1;1266;2320;1054;1266;2320
2015-06-29;29;June;2015;24;Youth;M;United States;California;Bikes;Mountain Bikes;Mountain-200 Silver, 42;3;1266;2320;3162;3798;6960
2013-08-13;13;August;2013;24;Youth;M;United States;California;Bikes;Mountain Bikes;Mountain-200 Silver, 42;1;1266;2320;1054;1266;2320
